ID,Service,Voice,Input Set,Language,Text,Text Length,Latency (s)
4433814219359917503,Amazon Polly,Joanna,simple,fr-CA,Peter Piper a cueilli un paquet de poivrons marinés.,52,0.3
5850820994221961112,Amazon Polly,Joanna,simple,TL,Kumusta. Kumusta ka?,20,0.26
7879812812124342556,Amazon Polly,Joanna,simple,TL,Tumalon ang mabilis na kayumanggi na lobos sa tamad na aso.,59,0.3
5691281563316509445,Amazon Polly,Joanna,simple,TL,Pumili ni Peter Piper ng isang pakete ng mga inakado na paminta.,64,0.3
7779832508894458111,Amazon Polly,Joanna,simple,cmn-CN,你好你好嗎,5,0.26
5017907856231206893,Amazon Polly,Joanna,simple,cmn-CN,快速的棕色狐狸跳過懶狗。,12,0.27
1516116292418978645,Amazon Polly,Joanna,simple,cmn-CN,彼得·派珀摘了一包醃辣椒。,13,0.27
6220801364038829315,Amazon Polly,Joanna,punctuation,en-US,What is your estimated time of arival?,38,0.28
8897822828736033627,Amazon Polly,Joanna,punctuation,en-US,What is your estimated time of arival?!,39,0.27
1974244343619991797,Amazon Polly,Joanna,punctuation,en-US,What is your estimated time of arival!,38,0.26
6355220214423876845,Amazon Polly,Joanna,punctuation,en-US,WHAT IS YOUR ESTIMATED TIME OF ARIVIAL,38,0.28
6592191942328190942,Amazon Polly,Joanna,punctuation,es-ES,¿Cuál es su hora estimada de llegada?,37,0.26
3788106038637114092,Amazon Polly,Joanna,punctuation,es-ES,¡Cuál es su hora estimada de llegada?,37,0.26
6623692864862690734,Amazon Polly,Joanna,punctuation,es-ES,¡Cuál es su hora estimada de llegada!,37,0.25
3855355172846405042,Amazon Polly,Joanna,punctuation,es-ES,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,0.27
6592191942328190942,Amazon Polly,Joanna,punctuation,es-MX,¿Cuál es su hora estimada de llegada?,37,0.28
3788106038637114092,Amazon Polly,Joanna,punctuation,es-MX,¡Cuál es su hora estimada de llegada?,37,0.25
6623692864862690734,Amazon Polly,Joanna,punctuation,es-MX,¡Cuál es su hora estimada de llegada!,37,0.27
3855355172846405042,Amazon Polly,Joanna,punctuation,es-MX,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,0.27
222259641738360483,Amazon Polly,Joanna,punctuation,pt-PT,Qual é a sua hora estimada de chegada?,38,0.26
4200938322774304835,Amazon Polly,Joanna,punctuation,pt-PT,Qual é a sua hora estimada de chegada?!,39,0.26
4976503112741849146,Amazon Polly,Joanna,punctuation,pt-PT,Qual é a sua hora estimada de chegada!,38,0.26
1170156249227463129,Amazon Polly,Joanna,punctuation,pt-PT,QUAL É A SUA HORA ESTIMADA DE CHEGADA,37,0.28
4735442331224443681,Amazon Polly,Joanna,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?,42,0.26
2032056790481879936,Amazon Polly,Joanna,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée !,42,0.26
6223079062022705042,Amazon Polly,Joanna,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?!,43,0.26
2814132088181531507,Amazon Polly,Joanna,punctuation,fr-FR,QUELLE EST VOTRE HEURE D'ARRIVÉE ESTIMÉE,40,0.27
5943790067004170106,Amazon Polly,Joanna,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?,41,0.25
6951588889396431180,Amazon Polly,Joanna,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?!,42,0.28
5550607619688365561,Amazon Polly,Joanna,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue !,41,0.27
3088695716725371850,Amazon Polly,Joanna,punctuation,fr-CA,QUELLE EST VOTRE HEURE D'ARRIVÉE PRÉVUE,39,0.26
1817983458423570615,Amazon Polly,Joanna,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?,43,0.27
4026865410314060541,Amazon Polly,Joanna,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?!,44,0.28
504364987437673322,Amazon Polly,Joanna,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating!,43,0.29
3503331274602395515,Amazon Polly,Joanna,punctuation,TL,ANO ANG IYONG TINATAYANG ORAS NG PAGDATING,42,0.3
1578217549486270093,Amazon Polly,Joanna,punctuation,cmn-CN,您的預計抵達時間是多少？,12,0.27
6090789866661006002,Amazon Polly,Joanna,punctuation,cmn-CN,您的預計抵達時間是多少 ?!,14,0.3
3072993240547553837,Amazon Polly,Joanna,punctuation,cmn-CN,您的預計抵達時間是多少 !,13,0.26
8160451087829042508,Amazon Polly,Joanna,punctuation,cmn-CN,您的預計抵達時間是多少,11,0.26
3031175923893951776,Amazon Polly,Joanna,emojis,en-US,"🚨 Urgent, please read. 🚨",24,0.29
26734341015954263,Amazon Polly,Joanna,emojis,en-US,🚨👀🚚🥇📦👇,6,0.29
620673934539847688,Amazon Polly,Joanna,emojis,es-ES,"🚨 Urgente, por favor lee. 🚨",27,0.29
26734341015954263,Amazon Polly,Joanna,emojis,es-ES,🚨👀🚚🥇📦👇,6,0.32
1032472714093948181,Amazon Polly,Joanna,emojis,es-MX,"🚨 Urgente, por favor lea. 🚨",27,0.29
26734341015954263,Amazon Polly,Joanna,emojis,es-MX,🚨👀🚚🥇📦👇,6,0.33
366340617701636711,Amazon Polly,Joanna,emojis,pt-PT,"🚨 Urgente, por favor, leia. 🚨",29,0.27
26734341015954263,Amazon Polly,Joanna,emojis,pt-PT,🚨👀🚚🥇📦👇,6,0.23
2346587134089824196,Amazon Polly,Joanna,emojis,fr-FR,"🚨 C'est urgent, veuillez lire. 🚨",32,0.29
26734341015954263,Amazon Polly,Joanna,emojis,fr-FR,🚨👀🚚🥇📦👇,6,0.32
88972727451328469,Amazon Polly,Joanna,emojis,fr-CA,"🚨 Urgent, veuillez lire. 🚨",26,0.3
26734341015954263,Amazon Polly,Joanna,emojis,fr-CA,🚨👀🚚🥇📦👇,6,0.3
2497631622949037724,Amazon Polly,Joanna,emojis,TL,"🚨 Kagad, mangyaring basahin. 🚨",30,0.31
26734341015954263,Amazon Polly,Joanna,emojis,TL,🚨👀🚚🥇📦👇,6,0.3
59175560675920469,Amazon Polly,Joanna,emojis,cmn-CN,🚨 緊急，請閱讀。 🚨,11,0.26
26734341015954263,Amazon Polly,Joanna,emojis,cmn-CN,🚨👀🚚🥇📦👇,6,0.25
5995961187701379436,Amazon Polly,Joanna,formatted,en-US,"We met with 4 stakeholders from Grand Island Express yesterday. Good meeting. They're engaged. Huge potential to improve their predictability of delivery and save them time in what currently requires lots of phone calls and emails between dispatcher and driver. Takeaways:
 - The Fleet Manager is the person we are optimizing for.
 - They stand the most to gain from a voice messaging solution where they can have active 1-1 conversations with 50+ drivers in a single day to coordinate receipt timelines and re-route as necessary.
 - There are some language barriers which we can solve partially with translated transcripts (today) and fully with audio2audio translations in the future
 - This workflow has direct and indirect bottom line potential: cost savings vs the translation service they use today, greater predictability for customers = improved reputation and bookings, potential to deliver faster and limit driver downtime because they can more readily predict delivery timelines and solve for receivership and backhaul implications",1042,0.76
438079419089691391,Amazon Polly,Joanna,formatted,es-ES,"Ayer nos reunimos con 4 partes interesadas de Grand Island Express. Buena reunión. Están comprometidos. Enorme potencial para mejorar su previsibilidad de entrega y ahorrarles tiempo en lo que actualmente requiere muchas llamadas telefónicas y correos electrónicos entre el despachador y el conductor. Conclusiones:
 - El administrador de flota es la persona para la que estamos optimizando.
 - Son los que más pueden ganar con una solución de mensajería de voz donde pueden tener conversaciones individuales activas con más de 50 conductores en un solo día para coordinar los plazos de recepción y desviar la ruta según sea necesario.
 - Existen algunas barreras del idioma que podemos resolver parcialmente con transcripciones traducidas (hoy) y completamente con traducciones audio2audio en el futuro.
 - Este flujo de trabajo tiene potencial directo e indirecto: ahorro de costos en comparación con el servicio de traducción que utilizan hoy, mayor previsibilidad para los clientes. = reputación y reservas mejoradas, potencial para realizar entregas más rápido y limitar el tiempo de inactividad de los conductores porque pueden predecir más fácilmente los plazos de entrega y resolver las implicaciones de la administración judicial y el backhaul",1252,0.86
438079419089691391,Amazon Polly,Joanna,formatted,es-MX,"Ayer nos reunimos con 4 partes interesadas de Grand Island Express. Buena reunión. Están comprometidos. Enorme potencial para mejorar su previsibilidad de entrega y ahorrarles tiempo en lo que actualmente requiere muchas llamadas telefónicas y correos electrónicos entre el despachador y el conductor. Conclusiones:
 - El administrador de flota es la persona para la que estamos optimizando.
 - Son los que más pueden ganar con una solución de mensajería de voz donde pueden tener conversaciones individuales activas con más de 50 conductores en un solo día para coordinar los plazos de recepción y desviar la ruta según sea necesario.
 - Existen algunas barreras del idioma que podemos resolver parcialmente con transcripciones traducidas (hoy) y completamente con traducciones audio2audio en el futuro.
 - Este flujo de trabajo tiene potencial directo e indirecto: ahorro de costos en comparación con el servicio de traducción que utilizan hoy, mayor previsibilidad para los clientes. = reputación y reservas mejoradas, potencial para realizar entregas más rápido y limitar el tiempo de inactividad de los conductores porque pueden predecir más fácilmente los plazos de entrega y resolver las implicaciones de la administración judicial y el backhaul",1252,1.03
8666025318563419604,Amazon Polly,Joanna,formatted,pt-PT,"Ontem nos reunimos com 4 partes interessadas da Grand Island Express. Bom encontro. Eles estão noivos. Enorme potencial para melhorar a previsibilidade de entrega e economizar tempo no que atualmente exige muitos telefonemas e e-mails entre o despachante e o motorista. Conclusões:
 - O Gerente de Frota é a pessoa para quem estamos otimizando.
 - Eles têm mais a ganhar com uma solução de mensagens de voz onde podem ter conversas individuais ativas com mais de 50 motoristas em um único dia para coordenar os cronogramas de recebimento e redirecionar conforme necessário.
 - Existem algumas barreiras linguísticas que podemos resolver parcialmente com transcrições traduzidas (hoje) e totalmente com traduções audio2audio no futuro
 - Este fluxo de trabalho tem potencial direto e indireto de resultados: economia de custos em comparação com o serviço de tradução que utilizam hoje, maior previsibilidade para os clientes = melhor reputação e reservas, potencial para entregar mais rapidamente e limitar o tempo de inatividade do motorista porque eles podem prever mais prontamente os prazos de entrega e resolver implicações de recuperação judicial e backhaul",1162,0.88
1839787960877439820,Amazon Polly,Joanna,formatted,fr-FR,"Nous avons rencontré hier 4 parties prenantes de Grand Island Express. Bonne rencontre. Ils sont fiancés. Un énorme potentiel pour améliorer leur prévisibilité de livraison et leur faire gagner du temps dans ce qui nécessite actuellement de nombreux appels téléphoniques et e-mails entre le répartiteur et le chauffeur. À retenir :
 - Le gestionnaire de flotte est la personne pour laquelle nous optimisons.
 - Ce sont eux qui ont le plus à gagner d'une solution de messagerie vocale qui leur permet d'avoir des conversations actives en tête-à-tête avec plus de 50 chauffeurs en une seule journée pour coordonner les délais de réception et réacheminer si nécessaire.
 - Il existe certaines barrières linguistiques que nous pouvons résoudre partiellement avec des transcriptions traduites (aujourd'hui) et entièrement avec des traductions audio-audio à l'avenir.
 - Ce flux de travail a un potentiel de résultat direct et indirect : économies de coûts par rapport au service de traduction qu'ils utilisent aujourd'hui, plus grande prévisibilité pour les clients. = amélioration de la réputation et des réservations, possibilité de livrer plus rapidement et de limiter les temps d'arrêt des chauffeurs, car ils peuvent plus facilement prédire les délais de livraison et résoudre les implications en matière de mise sous séquestre et de transport.",1344,1.03
1839787960877439820,Amazon Polly,Joanna,formatted,fr-CA,"Nous avons rencontré hier 4 parties prenantes de Grand Island Express. Bonne rencontre. Ils sont fiancés. Un énorme potentiel pour améliorer leur prévisibilité de livraison et leur faire gagner du temps dans ce qui nécessite actuellement de nombreux appels téléphoniques et e-mails entre le répartiteur et le chauffeur. À retenir :
 - Le gestionnaire de flotte est la personne pour laquelle nous optimisons.
 - Ce sont eux qui ont le plus à gagner d'une solution de messagerie vocale qui leur permet d'avoir des conversations actives en tête-à-tête avec plus de 50 chauffeurs en une seule journée pour coordonner les délais de réception et réacheminer si nécessaire.
 - Il existe certaines barrières linguistiques que nous pouvons résoudre partiellement avec des transcriptions traduites (aujourd'hui) et entièrement avec des traductions audio-audio à l'avenir.
 - Ce flux de travail a un potentiel de résultat direct et indirect : économies de coûts par rapport au service de traduction qu'ils utilisent aujourd'hui, plus grande prévisibilité pour les clients. = amélioration de la réputation et des réservations, possibilité de livrer plus rapidement et de limiter les temps d'arrêt des chauffeurs, car ils peuvent plus facilement prédire les délais de livraison et résoudre les implications en matière de mise sous séquestre et de transport.",1344,0.93
3099461780899633505,Amazon Polly,Joanna,formatted,TL,"Nakipagpulong kami sa 4 na stakeholder mula sa Grand Island Express kahapon. Magandang pagpupulong. engaged na sila. Malaking potensyal na mapabuti ang kanilang predicability ng paghahatid at makatipid sa kanila ng oras sa kasalukuyang nangangailangan ng maraming tawag sa telepono at email sa pagitan ng dispatcher at driver. Takeaways:
 - Ang Fleet Manager ay ang taong ino-optimize namin.
 - Pinakamahusay silang makamit mula sa isang voice messaging solution kung saan maaari silang magkaroon ng aktibong 1-1 na pag-uusap sa 50+ na driver sa isang araw upang i-coordinate ang mga timeline ng resibo at muling ruta kung kinakailangan.
 - Mayroong ilang mga hadlang sa wika na bahagyang malulutas namin gamit ang mga isinaling transcript (ngayon) at ganap na may mga pagsasalin ng audio2audio sa hinaharap
 - Ang daloy ng trabaho na ito ay may direkta at hindi direktang potensyal na pang-ibabaw: makatipid sa gastos kumpara sa serbisyo ng pagsasalin na ginagamit nila ngayon, mas mahuhulaan para sa mga customer = pinahusay na reputasyon at mga booking, potensyal na makapaghatid ng mas mabilis at limitahan ang downtime ng driver dahil mas madali nilang mahulaan ang mga timeline ng paghahatid at malutas ang mga implikasyon ng receivership at backhaul",1256,1.06
3592069240342274440,Amazon Polly,Joanna,formatted,cmn-CN,"昨天我们会见了 Grand Island Express 的 4 位利益相关者。 很好的会议。 他们订婚了。 提高送货的可预测性并节省时间的巨大潜力，因为目前调度员和司机之间需要大量的电话和电子邮件。 要点：
 - 车队经理是我们正在优化的人。
 - 他们从语音消息解决方案中获益最多，在该解决方案中，他们可以在一天内与 50 多名司机进行积极的 1-1 对话，以协调收货时间表并根据需要重新安排路线。
 - 有一些语言障碍，我们可以通过翻译文本（今天）部分解决，并在未来通过音频到音频翻译完全解决
 - 此工作流程具有直接和间接的底线潜力：与他们今天使用的翻译服务相比，可以节省成本，为客户提供更高的可预测性 = 提高声誉和预订量，加快交付速度并限制司机停机时间的潜力，因为他们可以更轻松地预测交付时间并解决接管和回程影响",362,0.91
